year,leaid,lea_name,fips
2015,3003760,Big Sandy Elem,Montana
2015,3003800,Big Timber Elem,Montana
2015,3003820,Bigfork Elem,Montana
2015,3003870,Billings Elem,Montana
2015,3003900,Billings H S,Montana
2015,3004260,Bonner Elem,Montana
2015,3004380,Boulder Elem,Montana
2015,3004440,Box Elder Elem,Montana
2015,3004560,Bozeman Elem,Montana
2015,3004800,Bridger K-12 Schools,Montana
2015,3004890,Broadview Elem,Montana
2015,3004980,Townsend K-12 Schools,Montana
2015,3005010,Brockton Elem,Montana
2015,3005140,Browning Elem,Montana
2015,3005280,Butte Elem,Montana
2015,3005460,Canyon Creek Elem,Montana
2015,3005850,Vaughn Elem,Montana
2015,3005880,Cascade Elem,Montana
2015,3005990,Cayuse Prairie Elem,Montana
2015,3006110,St Ignatius K-12 Schools,Montana
2015,3006112,Charlo Elem,Montana
2015,3006260,Chinook Elem,Montana
2015,3006320,Choteau Elem,Montana
2015,3006790,Circle Elem,Montana
2015,3006840,Clancy Elem,Montana
2015,3006870,Clinton Elem,Montana
2015,3007050,Colstrip Elem,Montana
2015,3007110,Columbia Falls Elem,Montana
2015,3007190,Columbus Elem,Montana
2015,3007330,Conrad Elem,Montana
2015,3007410,Corvallis K-12 Schools,Montana
2015,3007830,Culbertson Elem,Montana
2015,3008130,Custer K-12 Schools,Montana
2015,3008280,Darby K-12 Schools,Montana
2015,3008670,Deer Lodge Elem,Montana
2015,3008700,Deer Park Elem,Montana
2015,3008860,Denton Elem,Montana
2015,3008880,Desmet Elem,Montana
2015,3008910,Dillon Elem,Montana
2015,3009030,Dixon Elem,Montana
2015,3009120,Dodson K-12,Montana
2015,3009180,Drummond Elem,Montana
2015,3009560,East Helena Elem,Montana
2015,3009670,Ekalaka Elem,Montana
2015,3009720,Elder Grove Elem,Montana
2015,3009840,Elysian Elem,Montana
2015,3009930,Ennis K-12 Schools,Montana
2015,3010080,Eureka Elem,Montana
2015,3010140,Fairfield Elem,Montana
2015,3010210,Fairview Elem,Montana
2015,3010230,Fair-Mont-Egan Elem,Montana
2015,3010920,Evergreen Elem,Montana
2015,3010950,Olney-Bissell Elem,Montana
2015,3011100,Florence-Carlton K-12 Schls,Montana
2015,3011160,Forsyth Elem,Montana
2015,3011240,Fort Benton Elem,Montana
2015,3011340,Fortine Elem,Montana
2015,3011420,Frazer Elem,Montana
2015,3011520,Frenchtown K-12 Schools,Montana
2015,3011550,Froid Elem,Montana
2015,3011650,Fromberg K-12,Montana
2015,3011670,Frontier Elem,Montana
2015,3011790,Gallatin Gateway Elem,Montana
2015,3011820,Gardiner Elem,Montana
2015,3012210,Geraldine K-12,Montana
2015,3012270,Geyser Elem,Montana
2015,3012420,Glasgow K-12 Schools,Montana
2015,3012510,Glendive Elem,Montana
2015,3012840,Philipsburg K-12 Schools,Montana
2015,3012960,Grass Range Elem,Montana
2015,3013040,Great Falls Elem,Montana
2015,3013050,Great Falls H S,Montana
2015,3013110,Greenfield Elem,Montana
2015,3013260,Hamilton K-12 Schools,Montana
2015,3013280,Hawks Home Elem,Montana
2015,3013310,Hardin Elem,Montana
2015,3013395,Harlem Elem,Montana
2015,3013440,Harlowton Elem,Montana
2015,3013530,Harrison K-12 Schools,Montana
2015,3013560,Havre Elem,Montana
2015,3013660,Hays-Lodge Pole K-12 Schls,Montana
2015,3013800,Helena Flats Elem,Montana
2015,3013830,Helena H S,Montana
2015,3013860,Hellgate Elem,Montana
2015,3014070,Highwood K-12,Montana
2015,3014340,Hinsdale Elem,Montana
2015,3014430,Hobson K-12 Schools,Montana
2015,3014640,Hot Springs K-12,Montana
2015,3014700,Huntley Project K-12 Schools,Montana
2015,3014760,Hysham K-12 Schools,Montana
2015,3015200,Joliet Elem,Montana
2015,3015340,Jordan Elem,Montana
2015,3015360,Judith Gap Elem,Montana
2015,3015420,Flathead H S,Montana
2015,3015450,Kalispell Elem,Montana
2015,3015570,Kila Elem,Montana
2015,3015990,Lambert Elem,Montana
2015,3016050,Lame Deer Elem,Montana
2015,3016110,Lamotte Elem,Montana
2015,3016200,Laurel Elem,Montana
2015,3016290,Lavina K-12 Schools,Montana
2015,3016490,Lewistown Elem,Montana
2015,3016530,Libby K-12 Schools,Montana
2015,3016710,Lima K-12 Schools,Montana
2015,3016810,Lincoln K-12 Schools,Montana
2015,3016880,Livingston Elem,Montana
2015,3016950,Lockwood Elem,Montana
2015,3017010,Lodge Grass Elem,Montana
2015,3017130,Lolo Elem,Montana
2015,3017190,Lone Rock Elem,Montana
2015,3017580,Malta K-12 Schools,Montana
2015,3017610,Manhattan School,Montana
2015,3017700,Marion Elem,Montana
2015,3018170,Medicine Lake K-12 Schools,Montana
2015,3018240,Melstone Elem,Montana
2015,3018410,Miles City Elem,Montana
2015,3018540,Missoula H S,Montana
2015,3018570,Missoula Elem,Montana
2015,3018750,Monforton Elem,Montana
2015,3018780,Montana City Elem,Montana
2015,3018870,Moore Elem,Montana
2015,3019170,Nashua K-12 Schools,Montana
2015,3019740,Opheim K-12 Schools,Montana
2015,3020040,Park City Elem,Montana
2015,3020670,Pine Creek Elem,Montana
2015,3020820,Plains Elem,Montana
2015,3020960,Plentywood K-12 Schools,Montana
2015,3021000,Plevna K-12 Schools,Montana
2015,3021060,Polson Elem,Montana
2015,3021240,Poplar Elem,Montana
2015,3021330,Potomac Elem,Montana
2015,3021510,Power Elem,Montana
2015,3021720,Pryor Elem,Montana
2015,3021850,Ramsay Elem,Montana
2015,3021870,Rapelje Elem,Montana
2015,3022080,Red Lodge Elem,Montana
2015,3022230,Reed Point Elem,Montana
2015,3022370,Richey Elem,Montana
2015,3022710,Roberts K-12 Schools,Montana
2015,3022750,Rocky Boy Elem,Montana
2015,3022790,Ronan Elem,Montana
2015,3022920,Rosebud K-12,Montana
2015,3023040,Roundup Elem,Montana
2015,3023160,Roy K-12 Schools,Montana
2015,3023340,Ryegate K-12 Schools,Montana
2015,3023370,Saco Elem,Montana
2015,3023520,Savage Elem,Montana
2015,3023670,Scobey K-12 Schools,Montana
2015,3023730,Seeley Lake Elem,Montana
2015,3023900,Shelby Elem,Montana
2015,3023940,Shepherd Elem,Montana
2015,3024150,Sheridan Elem,Montana
2015,3024200,Sidney Elem,Montana
2015,3024300,Sun River Valley Elem,Montana
2015,3024930,St Regis K-12 Schools,Montana
2015,3024990,Stanford K-12 Schools,Montana
2015,3025020,Stevensville Elem,Montana
2015,3025130,Centerville Elem,Montana
2015,3025320,Sunburst K-12 Schools,Montana
2015,3025470,Superior K-12 Schools,Montana
2015,3025500,Swan River Elem,Montana
2015,3025530,Swan Valley Elem,Montana
2015,3025890,Target Range Elem,Montana
2015,3025950,Terry K-12 Schools,Montana
2015,3026070,Thompson Falls Elem,Montana
2015,3026160,Three Forks Elem,Montana
2015,3026520,Trout Creek Elem,Montana
2015,3026550,Troy Elem,Montana
2015,3026640,Turner Elem,Montana
2015,3026730,Twin Bridges K-12 Schools,Montana
2015,3026880,Ulm Elem,Montana
2015,3027060,Valier Elem,Montana
2015,3027270,Victor K-12 Schools,Montana
2015,3027340,Vida Elem,Montana
2015,3027570,West Valley Elem,Montana
2015,3027630,West Yellowstone K-12,Montana
2015,3027730,Westby K-12 Schools,Montana
2015,3027740,Whitefish Elem,Montana
2015,3027810,Whitehall Elem,Montana
2015,3027930,Whitewater K-12 Schools,Montana
2015,3028020,Wibaux K-12 Schools,Montana
2015,3028140,Willow Creek Elem,Montana
2015,3028380,Winifred K-12 Schools,Montana
2015,3028470,Winnett K-12 Schools,Montana
2015,3028590,Wolf Point Elem,Montana
2015,3028650,Woodman Elem,Montana
2015,3028770,White Sulphur Spgs K-12,Montana
2015,3028800,Wyola Elem,Montana
2015,3028860,Yellowstone Academy Elem,Montana
2015,3100002,David City Public Schools,Nebraska
2015,3100003,East Butler Public Schools,Nebraska
2015,3100004,Laurel-Concord-Coleridge School,Nebraska
2015,3100006,West Point Public Schools,Nebraska
2015,3100008,Wisner-Pilger Public Schools,Nebraska
2015,3100010,Anselmo-Merna Public Schools,Nebraska
2015,3100011,Broken Bow Public Schools,Nebraska
2015,3100012,Callaway Public Schools,Nebraska
2015,3100015,Cambridge Public Schools,Nebraska
2015,3100016,Grand Island Public Schools,Nebraska
2015,3100018,Wauneta-Palisade Public Schs,Nebraska
2015,3100020,Ewing Public Schools,Nebraska
2015,3100021,Waverly School District 145,Nebraska
2015,3100022,North Platte Public Schools,Nebraska
2015,3100023,Maxwell Public Schools,Nebraska
2015,3100024,Sutherland Public Schools,Nebraska
2015,3100025,Elkhorn Valley Schools,Nebraska
2015,3100029,Superior Public Schools,Nebraska
2015,3100034,Ashland-Greenwood Public Schs,Nebraska
2015,3100041,Stanton Community Schools,Nebraska
2015,3100051,Geneva North School,Nebraska
2015,3100065,Franklin Public Schools,Nebraska
2015,3100066,Silver Lake Public Schools,Nebraska
2015,3100067,Banner County Public Schools,Nebraska
2015,3100070,Amherst Public Schools,Nebraska
2015,3100071,Tekamah-Herman Community Schs,Nebraska
2015,3100072,Leyton Public Schools,Nebraska
2015,3100073,Arnold Public Schools,Nebraska
2015,3100076,Scribner-Snyder Community Schs,Nebraska
2015,3100077,Dundy Co Stratton Public Schs,Nebraska
2015,3100080,Alma Public Schools,Nebraska
2015,3100082,Stuart Public Schools,Nebraska
2015,3100085,St Paul Public Schools,Nebraska
2015,3100088,Norris School Dist 160,Nebraska
2015,3100089,Palmer Public Schools,Nebraska
2015,3100090,Bayard Public Schools,Nebraska
2015,3100091,Fullerton Public Schools,Nebraska
2015,3100095,Crete Public Schools,Nebraska
2015,3100096,Friend Public Schools,Nebraska
2015,3100097,Morrill Public Schools,Nebraska
2015,3100098,Gering Public Schools,Nebraska
2015,3100099,Centennial Public Schools,Nebraska
2015,3100105,Bridgeport Public Schools,Nebraska
2015,3100109,Southern Valley Schools,Nebraska
2015,3100110,South Platte Public Schools,Nebraska
2015,3100111,Eustis-Farnam Public Schools,Nebraska
2015,3100112,Lakeview Community Schools,Nebraska
2015,3100114,Logan View Public Schools,Nebraska
2015,3100115,North Bend Central Public Schs,Nebraska
2015,3100116,Freeman Public Schools,Nebraska
2015,3100117,Heartland Community Schools,Nebraska
2015,3100118,Fillmore Central Public Schs,Nebraska
2015,3100119,Nebraska Unified District 1,Nebraska
2015,3100120,Hitchcock Co Sch System,Nebraska
2015,3100121,Doniphan-Trumbull Public Schs,Nebraska
2015,3100122,South Central Nebraska Unified 5,Nebraska
2015,3100123,High Plains Community Schools,Nebraska
2015,3100124,Bruning-Davenport Unified Sys,Nebraska
2015,3100125,Diller-Odell Public Schools,Nebraska
2015,3100129,Twin River Public Schools,Nebraska
2015,3100130,Cross County Community Schools,Nebraska
2015,3100132,Thayer Central Community Schs,Nebraska
2015,3100133,Exeter-Milligan Public Schools,Nebraska
2015,3100134,Wilcox-Hildreth Public Schools,Nebraska
2015,3100140,Creek Valley Schools,Nebraska
2015,3100141,Emerson-Hubbard Public Schools,Nebraska
2015,3100146,Boys Town Interim Prg Schs,Nebraska
2015,3100157,Perkins County Schools,Nebraska
2015,3100163,Chase County Schools,Nebraska
2015,3100165,Douglas Co West Community Schs,Nebraska
2015,3100170,Gordon-Rushville Public Schs,Nebraska
2015,3100172,West Holt Public Schools,Nebraska
2015,3100176,Johnson Co Central Public Schs,Nebraska
2015,3100178,Southwest Public Schools,Nebraska
2015,3100179,Humboldt Table Rock Steinauer,Nebraska
2015,3100180,West Boyd School District,Nebraska
2015,3100183,Howells-Dodge Consolidated Schools,Nebraska
2015,3100184,Riverside Public Schools,Nebraska
2015,3100185,Central Valley Public Schools,Nebraska
2015,3101992,Elmwood-Murdock Public Schools,Nebraska
2015,3102770,Adams Central Public Schools,Nebraska
2015,3102790,Ainsworth Community Schools,Nebraska
2015,3102820,Boone Central Schools,Nebraska
2015,3102880,Allen Consolidated Schools,Nebraska
2015,3102910,Alliance Public Schools,Nebraska
2015,3103060,Ansley Public Schools,Nebraska
2015,3103090,Arapahoe Public Schools,Nebraska
2015,3103120,Arcadia Public Schools,Nebraska
2015,3103130,Arlington Public Schools,Nebraska
2015,3103210,Arthur County Schools,Nebraska
2015,3103330,Auburn Public Schools,Nebraska
2015,3103360,Aurora Public Schools,Nebraska
2015,3103420,Axtell Community Schools,Nebraska
2015,3103440,Bancroft-Rosalie Comm Schools,Nebraska
2015,3103540,Battle Creek Public Schools,Nebraska
2015,3103600,Beatrice Public Schools,Nebraska
2015,3103810,Bellevue Public Schools,Nebraska
2015,3103990,Bennington Public Schools,Nebraska
2015,3104020,Bertrand Public Schools,Nebraska
2015,3104100,Blair Community Schools,Nebraska
2015,3104140,Bloomfield Community Schools,Nebraska
2015,3104200,Blue Hill Public Schools,Nebraska
2015,3104290,Brady Public Schools,Nebraska
2015,3104640,Burwell Public Schools,Nebraska
2015,3104870,Cedar Bluffs Public Schools,Nebraska
2015,3104920,Central City Public Schools,Nebraska
2015,3104950,Raymond Central Public Schools,Nebraska
2015,3104980,Chadron Public Schools,Nebraska
2015,3105010,Chambers Public Schools,Nebraska
2015,3105160,Clarkson Public Schools,Nebraska
2015,3105280,Cody-Kilgore Public Schs,Nebraska
2015,3105340,Columbus Public Schools,Nebraska
2015,3105460,Cozad Community Schools,Nebraska
2015,3105520,Crawford Public Schools,Nebraska
2015,3105550,Creighton Community Public Schools,Nebraska
2015,3105630,Crofton Community Schools,Nebraska
2015,3105910,Deshler Public Schools,Nebraska
2015,3105970,Tri County Public Schools,Nebraska
2015,3109120,Hayes Center Public Schools,Nebraska
2015,3119560,Umo N Ho N Nation Public Schs,Nebraska
2015,3162950,Centura Public Schools,Nebraska
2015,3169840,Dorchester Public School,Nebraska
2015,3170020,Elba Public Schools,Nebraska
2015,3170050,Elgin Public Schools,Nebraska
2015,3170110,Elkhorn Public Schools,Nebraska
2015,3170140,Elm Creek Public Schools,Nebraska
2015,3170220,Elwood Public Schools,Nebraska
2015,3170440,Fairbury Public Schools,Nebraska
2015,3170530,Falls City Public Schools,Nebraska
2015,3170650,Fort Calhoun Community Schs,Nebraska
2015,3170710,Fremont Public Schools,Nebraska
2015,3170800,Garden County Schools,Nebraska
2015,3170980,Gibbon Public Schools,Nebraska
2015,3171010,Giltner Public Schools,Nebraska
2015,3171100,Gothenburg Public Schools,Nebraska
2015,3171220,Gretna Public Schools,Nebraska
2015,3171370,Hampton Public Schools,Nebraska
2015,3171520,Hartington Newcastle Public Schools,Nebraska
2015,3171550,Harvard Public Schools,Nebraska
2015,3171580,Hastings Public Schools,Nebraska
2015,3171610,Hay Springs Public Schools,Nebraska
2015,3171730,Hemingford Public Schools,Nebraska
2015,3171820,Hershey Public Schools,Nebraska
2015,3171940,Holdrege Public Schools,Nebraska
2015,3172000,Homer Community Schools,Nebraska
2015,3172150,Humphrey Public Schools,Nebraska
2015,3172210,Hyannis Area Schools,Nebraska
2015,3172335,Johnson-Brock Public Schools,Nebraska
2015,3172390,Kearney Public Schools,Nebraska
2015,3172420,Kenesaw Public Schools,Nebraska
2015,3172480,Keya Paha County Schools,Nebraska
2015,3172570,Kimball Public Schools,Nebraska
2015,3172720,Leigh Community Schools,Nebraska
2015,3172780,Lewiston Consolidated Schools,Nebraska
2015,3172810,Lexington Public Schools,Nebraska
2015,3172840,Lincoln Public Schools,Nebraska
2015,3172910,Litchfield Public Schools,Nebraska
2015,3172990,Loomis Public Schools,Nebraska
2015,3173050,Louisville Public Schools,Nebraska
2015,3173090,Loup City Public Schools,Nebraska
2015,3173120,Loup County Public Schools,Nebraska
2015,3173170,Lynch Public Schools,Nebraska
2015,3173210,Lyons-Decatur Northeast Schs,Nebraska
2015,3173230,Madison Public Schools,Nebraska
2015,3173290,Malcolm Public Schools,Nebraska
2015,3173440,Maywood Public Schools,Nebraska
2015,3173470,Mc Cook Public Schools,Nebraska
2015,3173500,Mc Cool Junction Public Schs,Nebraska
2015,3173560,Mc Pherson County Schools,Nebraska
2015,3173590,Mead Public Schools,Nebraska
2015,3173600,Medicine Valley Public Schools,Nebraska
2015,3173660,Meridian Public Schools,Nebraska
2015,3173710,Milford Public Schools,Nebraska
2015,3173740,Millard Public Schools,Nebraska
2015,3173800,Minatare Public Schools,Nebraska
2015,3173830,Minden Public Schools,Nebraska
2015,3173890,Mitchell Public Schools,Nebraska
2015,3174040,Mullen Public Schools,Nebraska
2015,3174160,Nebraska City Public Schools,Nebraska
2015,3174200,Conestoga Public Schools,Nebraska
2015,3174220,Neligh-Oakdale Schools,Nebraska
2015,3174340,Newman Grove Public Schools,Nebraska
2015,3174370,Niobrara Public Schools,Nebraska
2015,3174430,Norfolk Public Schools,Nebraska
2015,3174580,Northwest Public Schools,Nebraska
2015,3174640,Oakland Craig Public Schools,Nebraska
2015,3174760,Ogallala Public Schools,Nebraska
2015,3174820,Omaha Public Schools,Nebraska
2015,3174850,O'neill Public Schools,Nebraska
2015,3174940,Ord Public Schools,Nebraska
2015,3175000,Osceola Public Schools,Nebraska
2015,3175030,Osmond Community Schools,Nebraska
2015,3175060,Overton Public Schools,Nebraska
2015,3175210,Palmyra District O R 1,Nebraska
2015,3175270,Papillion-La Vista Public Schs,Nebraska
2015,3175330,Pawnee City Public Schools,Nebraska
2015,3175360,Paxton Consolidated Schools,Nebraska
2015,3175390,Pender Public Schools,Nebraska
2015,3175510,Pierce Public Schools,Nebraska
2015,3175570,Plainview Public Schools,Nebraska
2015,3175630,Springfield Platteview Community Schools,Nebraska
2015,3175660,Plattsmouth Community Schools,Nebraska
2015,3175690,Pleasanton Public Schools,Nebraska
2015,3175770,Ponca Public Schools,Nebraska
2015,3175810,Potter-Dix Public Schools,Nebraska
2015,3175900,Ralston Public Schools,Nebraska
2015,3175930,Randolph Public Schools,Nebraska
2015,3175960,Ravenna Public Schools,Nebraska
2015,3175990,Red Cloud Community Schools,Nebraska
2015,3176170,Rock County Public Schools,Nebraska
2015,3176380,Sandhills Public Schools,Nebraska
2015,3176400,Santee Community Schools,Nebraska
2015,3176410,Sargent Public Schools,Nebraska
2015,3176450,Schuyler Community Schools,Nebraska
2015,3176470,Scottsbluff Public Schools,Nebraska
2015,3176560,Seward Public Schools,Nebraska
2015,3176590,Shelby - Rising City Public Schools,Nebraska
2015,3176620,Shelton Public Schools,Nebraska
2015,3176650,Shickley Public Schools,Nebraska
2015,3176710,Sidney Public Schools,Nebraska
2015,3176800,Sioux County Public Schools,Nebraska
2015,3176860,So Sioux City Community Schs,Nebraska
2015,3176980,St Edward Public Schools,Nebraska
2015,3177100,Stapleton Public Schools,Nebraska
2015,3177180,Southern School Dist 1,Nebraska
2015,3177190,Sterling Public Schools,Nebraska
2015,3177340,Sumner-Eddyville-Miller Schs,Nebraska
2015,3177520,Sutton Public Schools,Nebraska
2015,3177550,Syracuse-Dunbar-Avoca Schools,Nebraska
2015,3177730,Thedford Public Schools,Nebraska
2015,3178020,Valentine Community Schools,Nebraska
2015,3178210,Wahoo Public Schools,Nebraska
2015,3178240,Wakefield Public Schools,Nebraska
2015,3178260,Wallace Public Sch Dist 65 R,Nebraska
2015,3178300,Walthill Public Schools,Nebraska
2015,3178450,Wausa Public Schools,Nebraska
2015,3178520,Wayne Community Schools,Nebraska
2015,3178540,Weeping Water Public Schools,Nebraska
2015,3178660,Westside Community Schools,Nebraska
2015,3178670,Wheeler Central Schools,Nebraska
2015,3178720,Wilber-Clatonia Public Schools,Nebraska
2015,3178810,Winnebago Public Schools,Nebraska
2015,3178840,Winside Public Schools,Nebraska
2015,3178940,Wood River Rural Schools,Nebraska
2015,3178990,Wynot Public Schools,Nebraska
2015,3179050,York Public Schools,Nebraska
2015,3179080,Yutan Public Schools,Nebraska
2015,3180040,Educational Service Unit 04,Nebraska
2015,3180080,Educational Service Unit 08,Nebraska
2015,3180090,Educational Service Unit 09,Nebraska
2015,3180130,Educational Service Unit 13,Nebraska
2015,3200001,State-Sponsored Charter Schools,Nevada
2015,3200030,Churchill County School District,Nevada
2015,3200060,Clark County School District,Nevada
2015,3200090,Douglas County School District,Nevada
2015,3200120,Elko County School District,Nevada
2015,3200150,Esmeralda County School District,Nevada
2015,3200180,Eureka County School District,Nevada
2015,3200210,Humboldt County School District,Nevada
2015,3200240,Lander County School District,Nevada
2015,3200270,Lincoln County School District,Nevada
2015,3200300,Lyon County School District,Nevada
2015,3200330,Mineral County School District,Nevada
2015,3200360,Nye County School District,Nevada
2015,3200390,Carson City School District,Nevada
2015,3200420,Pershing County School District,Nevada
2015,3200450,Storey County School District,Nevada
2015,3200480,Washoe County School District,Nevada
2015,3200510,White Pine County School District,Nevada
2015,3300017,Exeter Region Coop School District,New Hampshire
2015,3300030,North Country Charter Academy,New Hampshire
2015,3300035,Gorham Randolph Shelburne Coop School District,New Hampshire
2015,3300040,Academy For Science And Design Charter School,New Hampshire
2015,3300048,Great Bay Elearning Charter School,New Hampshire
2015,3300616,Milton School District,New Hampshire
2015,3301380,Allenstown School District,New Hampshire
2015,3301470,Amherst School District,New Hampshire
2015,3301650,Barrington School District,New Hampshire
2015,3301740,Bedford School District,New Hampshire
2015,3301860,Berlin School District,New Hampshire
2015,3301950,Bow School District,New Hampshire
2015,3302070,Brookline School District,New Hampshire
2015,3302340,Claremont School District,New Hampshire
2015,3302400,Colebrook School District,New Hampshire
2015,3302460,Concord School District,New Hampshire
2015,3302480,Contoocook Valley School District,New Hampshire
2015,3302490,Conway School District,New Hampshire
2015,3302610,Derry School District,New Hampshire
2015,3302640,Dover School District,New Hampshire
2015,3302670,Dresden School District,New Hampshire
2015,3302880,Epping School District,New Hampshire
2015,3302970,Exeter School District,New Hampshire
2015,3302990,Fall Mountain Regional School District,New Hampshire
2015,3303000,Farmington School District,New Hampshire
2015,3303090,Franklin School District,New Hampshire
2015,3303180,Gilford School District,New Hampshire
2015,3303240,Goffstown School District,New Hampshire
2015,3303271,Virtual Learning Academy Charter School,New Hampshire
2015,3303289,Making Community Connections Charter School,New Hampshire
2015,3303298,The Founders Academy Charter School District,New Hampshire
2015,3303330,Governor Wentworth Reg School District,New Hampshire
2015,3303480,Hampstead School District,New Hampshire
2015,3303510,Hampton School District,New Hampshire
2015,3303660,Haverhill Cooperative School District,New Hampshire
2015,3303750,Hillsboro Deering Coop School District,New Hampshire
2015,3303780,Hinsdale School District,New Hampshire
2015,3303840,Hollis School District,New Hampshire
2015,3303850,Hollis/Brookline Coop School District,New Hampshire
2015,3303870,Hooksett School District,New Hampshire
2015,3303900,Hopkinton School District,New Hampshire
2015,3303930,Hudson School District,New Hampshire
2015,3303960,Inter-Lakes School District,New Hampshire
2015,3304030,Jaffrey-Rindge Coop School District,New Hampshire
2015,3304040,Kearsarge Regional School District,New Hampshire
2015,3304050,Keene School District,New Hampshire
2015,3304140,Laconia School District,New Hampshire
2015,3304230,Lebanon School District,New Hampshire
2015,3304260,Lincoln-Woodstock School District,New Hampshire
2015,3304290,Lisbon Regional School District,New Hampshire
2015,3304350,Litchfield School District,New Hampshire
2015,3304380,Littleton School District,New Hampshire
2015,3304410,Londonderry School District,New Hampshire
2015,3304590,Manchester School District,New Hampshire
2015,3304670,Mascenic Regional School District,New Hampshire
2015,3304680,Mascoma Valley Reg School District,New Hampshire
2015,3304740,Merrimack School District,New Hampshire
2015,3304760,Merrimack Valley School District,New Hampshire
2015,3304830,Milford School District,New Hampshire
2015,3304890,Monadnock Regional School District,New Hampshire
2015,3304960,Moultonborough School District,New Hampshire
2015,3304980,Nashua School District,New Hampshire
2015,3305220,Newfound Area School District,New Hampshire
2015,3305280,Newmarket School District,New Hampshire
2015,3305310,Newport School District,New Hampshire
2015,3305400,Northumberland School District,New Hampshire
2015,3305520,Oyster River Coop School District,New Hampshire
2015,3305550,Pelham School District,New Hampshire
2015,3305580,Pembroke School District,New Hampshire
2015,3305700,Pittsburg School District,New Hampshire
2015,3305730,Pittsfield School District,New Hampshire
2015,3305820,Portsmouth School District,New Hampshire
2015,3305830,Profile School District,New Hampshire
2015,3305880,Raymond School District,New Hampshire
2015,3305940,Rochester School District,New Hampshire
2015,3306030,Rye School District,New Hampshire
2015,3306060,Salem School District,New Hampshire
2015,3306080,Sanborn Regional School District,New Hampshire
2015,3306150,Seabrook School District,New Hampshire
2015,3306180,Shaker Regional School District,New Hampshire
2015,3306240,Somersworth School District,New Hampshire
2015,3306540,Sunapee School District,New Hampshire
2015,3306720,Timberlane Regional School District,New Hampshire
2015,3306930,Weare School District,New Hampshire
2015,3307050,White Mountain Regional School District,New Hampshire
2015,3307115,Wilton-Lyndeboro School District,New Hampshire
2015,3307170,Windham School District,New Hampshire
2015,3307300,Winnisquam Regional School District,New Hampshire
2015,3400004,The School District Of The Chathams,New Jersey
2015,3400005,Morris-Union Jointure Commisson School District,New Jersey
2015,3400006,Atlantic County Special Services School District,New Jersey
2015,3400007,South  Bergen Jointure Commission School District,New Jersey
2015,3400008,Great Meadows Regional School District,New Jersey
2015,3400009,Somerset Hills Regional School District,New Jersey
2015,3400050,Hunterdon County Vocational School District,New Jersey
2015,3400085,Office Of Education Department Of Children And Families,New Jersey
2015,3400088,Office Of Educational Services Department Of Corrections,New Jersey
2015,3400089,Office Of Education Juvenile Justice Commission,New Jersey
2015,3400660,Absecon Public Schools District,New Jersey
2015,3400690,Alexandria Township School District,New Jersey
2015,3400720,Allamuchy Township School District,New Jersey
2015,3400750,Allendale Public School District,New Jersey
2015,3400769,South Hunterdon Regional School District,New Jersey
2015,3400900,Andover Regional School District,New Jersey
2015,3400930,Asbury Park School District,New Jersey
2015,3400960,Atlantic City Public Schools,New Jersey
2015,3400990,Atlantic County Vocational School District,New Jersey
2015,3401050,Audubon Public School Disrict,New Jersey
2015,3401170,Barrington School District,New Jersey
2015,3401260,Bayonne School District,New Jersey
2015,3401350,Belleville Public Schools,New Jersey
2015,3401380,Bellmawr Public School District,New Jersey
2015,3401440,Belvidere School District,New Jersey
2015,3401450,Bergen County Special Services School District,New Jersey
2015,3401470,Bergen County Vocational Technical School District,New Jersey
2015,3401500,Bergenfield Borough School District,New Jersey
2015,3401530,Berkeley Heights School District,New Jersey
2015,3401560,Berkeley Township School District,New Jersey
2015,3401620,Berlin Township School District,New Jersey
2015,3401650,Bernards Township School District,New Jersey
2015,3401710,Bethlehem Township School District,New Jersey
2015,3401770,Black Horse Pike Regional School District,New Jersey
2015,3401830,Bloomfield Board Of Education,New Jersey
2015,3401860,Bloomingdale School District,New Jersey
2015,3401920,Bogota Public School District,New Jersey
2015,3401950,Boonton Town School District,New Jersey
2015,3402030,Bordentown Regional School District,New Jersey
2015,3402100,Bound Brook School District,New Jersey
2015,3402160,Branchburg Township School District,New Jersey
2015,3402220,Brick Township Public School District,New Jersey
2015,3402250,Bridgeton City School District,New Jersey
2015,3402280,Bridgewater-Raritan Regional School District,New Jersey
2015,3402340,Brigantine Public Schools,New Jersey
2015,3402400,Buena Regional School District,New Jersey
2015,3402430,Burlington City Public School District,New Jersey
2015,3402440,Burlington County Special Services School District,New Jersey
2015,3402460,Burlington Township Board Of Education,New Jersey
2015,3402490,Burlington County Institute Of Technology,New Jersey
2015,3402520,Butler Public School District,New Jersey
2015,3402550,Byram Township School District,New Jersey
2015,3402580,Caldwell-West Caldwell School District,New Jersey
2015,3402640,Camden City Public Schools,New Jersey
2015,3402670,Camden County Technical School District,New Jersey
2015,3402740,Cape May County Special Services School District,New Jersey
2015,3402820,Carteret Public School District,New Jersey
2015,3402850,Cedar Grove Township School District,New Jersey
2015,3402910,Central Regional School District,New Jersey
2015,3403000,Cherry Hill School District,New Jersey
2015,3403060,Chester School District,New Jersey
2015,3403120,Cinnaminson Township Public Schools,New Jersey
2015,3403150,Clark Township Public Schools,New Jersey
2015,3403180,Clayton Public School District,New Jersey
2015,3403210,Clearview Regional High School District,New Jersey
2015,3403270,Cliffside Park School District,New Jersey
